"","aco","site","workgroup_collapsed","speakanon","WC","Analytic","Clout","Authentic","Tone","WPS","Sixltr","Dic","function.","pronoun","ppron","i","we","you","shehe","they","ipron","article","prep","auxverb","adverb","conj","negate","verb","adj","compare","interrog","number","quant","affect","posemo","negemo","anx","anger","sad","social","family","friend","female","male","cogproc","insight","cause","discrep","tentat","certain","differ","percept","see","hear","feel","bio","body","health","sexual","ingest","drives","affiliation","achieve","power","reward","risk","focuspast","focuspresent","focusfuture","relativ","motion","space","time","work","leisure","home","money","relig","death","informal","swear","netspeak","assent","nonflu","filler","perform"
"5071",1,107,"MA","interviewer",44,83.58,98.8,11,94.75,14.67,29.55,86.36,45.45,11.36,6.82,2.27,0,4.55,0,0,4.55,6.82,15.91,4.55,4.55,9.09,0,6.82,4.55,2.27,0,0,6.82,4.55,4.55,0,0,0,0,22.73,0,0,0,0,13.64,2.27,0,0,11.36,0,2.27,2.27,2.27,0,0,2.27,0,2.27,0,0,6.82,4.55,0,2.27,0,0,0,11.36,0,6.82,0,6.82,0,11.36,0,0,0,0,0,0,0,0,0,0,0,"low"
"5072",1,107,"MA","f5939d2d",1,1,1,1,25.77,1,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"low"
"5073",1,107,"MA","interviewer",68,26.21,88.03,74.76,79.41,34,27.94,89.71,60.29,22.06,11.76,0,1.47,5.88,0,4.41,10.29,4.41,14.71,5.88,7.35,13.24,0,10.29,2.94,2.94,5.88,0,4.41,5.88,4.41,1.47,1.47,0,0,13.24,0,0,0,0,19.12,7.35,1.47,1.47,10.29,0,8.82,1.47,0,0,1.47,4.41,0,2.94,1.47,0,5.88,1.47,4.41,0,0,0,0,11.76,0,10.29,0,10.29,0,4.41,0,0,0,0,0,0,0,0,0,0,0,"low"
"5074",1,107,"MA","f5939d2d",13,3.37,22.08,17.46,25.77,6.5,7.69,100,84.62,30.77,15.38,7.69,0,0,0,7.69,15.38,7.69,15.38,15.38,15.38,0,7.69,15.38,0,7.69,0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,15.38,0,0,0,7.69,0,7.69,0,0,0,0,7.69,0,7.69,0,0,15.38,7.69,0,7.69,0,0,0,15.38,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,"low"
"5075",1,107,"MA","interviewer",2,92.84,50,1,25.77,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,100,0,"low"
"5076",1,107,"MA","f5939d2d",83,30.32,68.5,82.07,1,20.75,16.87,97.59,65.06,24.1,18.07,9.64,1.2,2.41,0,4.82,6.02,3.61,19.28,12.05,6.02,7.23,1.2,20.48,4.82,1.2,0,0,1.2,7.23,0,4.82,1.2,0,2.41,18.07,0,0,0,0,20.48,4.82,0,2.41,10.84,0,6.02,1.2,0,0,1.2,1.2,0,1.2,0,0,7.23,2.41,1.2,2.41,0,1.2,1.2,16.87,1.2,8.43,0,6.02,2.41,2.41,0,0,0,0,0,0,0,0,0,0,0,"low"
"5077",1,107,"MA","interviewer",1,92.84,50,1,99,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"low"
"5078",1,107,"MA","f5939d2d",37,1.45,98.4,21.26,25.77,9.25,2.7,100,67.57,35.14,24.32,8.11,5.41,0,2.7,8.11,10.81,2.7,10.81,10.81,2.7,16.22,0,13.51,10.81,5.41,0,0,5.41,0,0,0,0,0,0,27.03,0,0,0,2.7,13.51,2.7,0,0,5.41,2.7,2.7,0,0,0,0,2.7,0,2.7,0,0,16.22,8.11,2.7,8.11,0,0,0,24.32,0,5.41,0,5.41,0,5.41,0,0,0,0,0,0,0,0,0,0,0,"low"
"5079",1,107,"MA","interviewer",31,35.22,98.75,1,99,10.33,29.03,87.1,58.06,9.68,6.45,0,0,6.45,0,0,3.23,6.45,12.9,6.45,9.68,19.35,0,9.68,3.23,0,3.23,0,0,16.13,16.13,0,0,0,0,19.35,0,0,0,0,12.9,3.23,3.23,3.23,3.23,0,3.23,0,0,0,0,0,0,0,0,0,9.68,0,9.68,9.68,0,0,0,9.68,0,3.23,0,3.23,0,9.68,0,0,0,0,0,3.23,0,0,3.23,0,0,"low"
"5080",1,107,"MA","f5939d2d",8,1,50,99,99,4,12.5,100,62.5,37.5,25,12.5,0,12.5,0,0,12.5,0,0,25,12.5,0,12.5,50,0,0,12.5,0,0,12.5,12.5,0,0,0,0,25,0,0,0,0,25,12.5,0,0,0,0,12.5,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"low"
"5081",1,107,"MA","interviewer",62,31.06,97.31,20.84,99,12.4,16.13,90.32,59.68,20.97,8.06,1.61,0,3.23,0,3.23,12.9,6.45,11.29,11.29,9.68,3.23,0,16.13,4.84,0,1.61,0,0,11.29,9.68,1.61,0,0,1.61,17.74,0,0,0,0,9.68,4.84,0,0,4.84,1.61,0,0,0,0,0,3.23,0,3.23,0,0,6.45,3.23,1.61,1.61,1.61,0,1.61,14.52,0,9.68,0,9.68,0,1.61,0,0,0,0,0,1.61,0,0,0,1.61,0,"low"
"5082",1,107,"MA","f5939d2d",10,8.19,99,1,99,5,20,90,50,20,20,0,10,0,10,0,0,10,10,10,20,10,0,20,0,0,0,0,10,10,10,0,0,0,0,20,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,20,10,0,10,0,0,0,20,0,0,0,0,0,10,0,0,0,0,0,10,0,0,10,0,0,"low"
"5083",1,107,"MA","interviewer",2,92.84,50,1,25.77,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,100,0,"low"
"5084",1,107,"MA","f5939d2d",13,3.37,99,1,25.77,6.5,7.69,100,69.23,30.77,30.77,0,0,0,15.38,15.38,0,7.69,7.69,15.38,7.69,7.69,0,15.38,0,0,0,0,7.69,0,0,0,0,0,0,30.77,0,0,0,15.38,7.69,0,0,0,0,7.69,0,0,0,0,0,7.69,0,7.69,0,0,7.69,0,0,7.69,0,0,0,15.38,0,0,0,0,0,15.38,0,0,0,0,0,7.69,0,0,7.69,0,0,"low"
"5085",1,107,"MA","interviewer",61,15.98,98.89,9.45,99,8.71,24.59,85.25,59.02,16.39,9.84,0,1.64,8.2,0,0,6.56,4.92,11.48,14.75,11.48,8.2,0,18.03,3.28,0,3.28,0,1.64,6.56,6.56,0,0,0,0,14.75,0,0,0,0,14.75,3.28,4.92,0,4.92,1.64,1.64,0,0,0,0,1.64,0,1.64,0,0,4.92,1.64,1.64,0,1.64,0,1.64,16.39,0,8.2,0,6.56,1.64,1.64,0,0,0,0,0,1.64,0,0,1.64,0,0,"low"
"5086",1,107,"MA","f5939d2d",48,3.55,99,1.79,65.25,16,8.33,93.75,68.75,31.25,16.67,0,8.33,4.17,0,4.17,14.58,4.17,8.33,16.67,4.17,4.17,2.08,29.17,0,0,4.17,0,6.25,2.08,2.08,0,0,0,0,18.75,0,0,0,0,18.75,6.25,0,2.08,6.25,2.08,2.08,0,0,0,0,0,0,0,0,0,10.42,8.33,0,0,2.08,0,6.25,18.75,0,2.08,2.08,0,0,0,0,0,0,0,0,2.08,0,0,2.08,0,0,"low"
"5087",1,107,"MA","interviewer",18,98.75,95.2,4.97,98.27,9,0,100,55.56,11.11,5.56,0,0,5.56,0,0,5.56,16.67,22.22,5.56,0,11.11,0,5.56,16.67,16.67,0,0,11.11,5.56,5.56,0,0,0,0,11.11,0,0,0,0,5.56,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,16.67,5.56,5.56,11.11,0,0,0,5.56,0,11.11,0,11.11,0,22.22,5.56,0,0,0,0,5.56,0,0,5.56,0,0,"low"
"5088",1,107,"MA","f5939d2d",32,7.54,37.72,35.37,81.93,6.4,25,90.62,56.25,28.12,12.5,9.38,3.12,0,0,0,15.62,0,9.38,9.38,3.12,6.25,3.12,12.5,0,3.12,0,0,12.5,3.12,3.12,0,0,0,0,9.38,0,0,0,0,12.5,0,0,0,3.12,6.25,3.12,3.12,3.12,0,0,9.38,0,9.38,0,0,9.38,3.12,0,6.25,0,0,0,12.5,3.12,6.25,0,3.12,3.12,9.38,0,0,0,0,0,3.12,0,0,3.12,0,0,"low"
"5089",1,107,"MA","interviewer",52,48.13,93.79,26.92,99,13,36.54,78.85,48.08,11.54,7.69,0,0,5.77,0,1.92,3.85,1.92,15.38,7.69,7.69,11.54,0,13.46,3.85,1.92,0,0,1.92,7.69,7.69,0,0,0,0,17.31,0,0,0,0,17.31,5.77,1.92,1.92,9.62,0,7.69,0,0,0,0,3.85,0,3.85,0,0,13.46,1.92,1.92,3.85,5.77,0,0,9.62,0,5.77,0,3.85,1.92,7.69,0,0,0,0,0,0,0,0,0,0,0,"low"
"5090",1,107,"MA","f5939d2d",38,1,99,1,25.77,12.67,10.53,94.74,81.58,28.95,15.79,0,13.16,0,0,2.63,13.16,0,7.89,26.32,15.79,7.89,5.26,28.95,0,2.63,2.63,0,2.63,0,0,0,0,0,0,18.42,0,0,0,0,18.42,0,2.63,5.26,5.26,2.63,2.63,0,0,0,0,0,0,0,0,0,18.42,13.16,0,5.26,0,0,0,18.42,0,5.26,2.63,2.63,0,5.26,0,0,0,0,0,0,0,0,0,0,0,"low"
"5091",1,107,"MA","interviewer",22,56.58,81.84,11,99,7.33,9.09,90.91,59.09,9.09,9.09,4.55,0,4.55,0,0,0,9.09,18.18,4.55,18.18,13.64,0,9.09,4.55,0,0,0,4.55,13.64,13.64,0,0,0,0,9.09,0,0,0,0,4.55,4.55,0,0,4.55,0,0,0,0,0,0,4.55,0,4.55,0,0,4.55,4.55,4.55,0,0,0,0,9.09,0,4.55,0,4.55,0,4.55,4.55,0,0,0,0,9.09,0,0,9.09,0,0,"low"
"5092",1,107,"MA","f5939d2d",2,92.84,50,1,25.77,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,100,0,"low"
"5093",1,107,"MA","interviewer",16,84.57,73.4,1,25.77,8,25,87.5,62.5,6.25,6.25,0,0,0,0,6.25,0,12.5,18.75,12.5,12.5,6.25,0,12.5,6.25,6.25,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,6.25,0,0,6.25,0,0,0,12.5,0,6.25,0,6.25,0,12.5,0,0,0,0,0,0,0,0,0,0,0,"low"
"5094",1,107,"MA","f5939d2d",2,92.84,50,1,25.77,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,50,50,0,"low"
"5095",1,107,"MA","interviewer",9,45.11,50,1,25.77,9,22.22,88.89,77.78,11.11,0,0,0,0,0,0,11.11,11.11,22.22,22.22,11.11,11.11,0,22.22,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"low"
"5096",1,107,"MA","f5939d2d",2,92.84,50,1,25.77,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,"low"
"5097",1,107,"MA","interviewer",16,97.17,26.6,35.37,25.77,16,25,93.75,56.25,12.5,0,0,0,0,0,0,12.5,12.5,18.75,6.25,0,6.25,0,12.5,6.25,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,6.25,6.25,6.25,0,0,0,0,12.5,0,12.5,0,0,6.25,0,0,6.25,0,0,0,12.5,0,12.5,6.25,6.25,0,12.5,0,0,0,0,0,0,0,0,0,0,0,"low"
"5098",1,107,"MA","f5939d2d",30,1,4.8,65.14,1.03,10,10,86.67,60,23.33,16.67,13.33,3.33,0,0,0,6.67,3.33,6.67,13.33,13.33,3.33,10,26.67,6.67,0,3.33,3.33,0,3.33,0,3.33,0,0,3.33,6.67,0,0,0,0,10,6.67,0,0,0,0,3.33,10,3.33,3.33,3.33,3.33,0,3.33,0,0,6.67,3.33,0,3.33,0,0,0,30,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,"low"
"5099",1,107,"MA","interviewer",8,1,10.58,7.84,99,2.67,0,100,62.5,25,12.5,0,0,12.5,0,0,12.5,0,0,25,0,12.5,25,37.5,0,0,0,0,0,12.5,12.5,0,0,0,0,12.5,0,0,0,0,25,12.5,0,12.5,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,"low"
"5100",1,107,"MA","f5939d2d",10,8.19,84.14,43.37,25.77,10,10,90,70,20,10,0,10,0,0,0,10,10,10,10,20,10,0,20,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"low"
"5101",1,107,"MA","interviewer",18,60.8,95.2,4.97,25.77,18,5.56,94.44,50,11.11,5.56,0,0,5.56,0,0,5.56,11.11,5.56,11.11,5.56,5.56,0,16.67,0,0,0,5.56,5.56,0,0,0,0,0,0,16.67,0,5.56,0,5.56,11.11,5.56,0,0,5.56,0,5.56,5.56,0,0,0,5.56,0,5.56,0,0,16.67,5.56,0,5.56,5.56,0,0,16.67,0,0,0,0,0,11.11,0,0,0,0,0,11.11,0,11.11,0,0,0,"low"
"5102",1,107,"MA","f5939d2d",50,45.73,78.82,1,25.77,8.33,10,96,58,14,6,0,0,0,0,6,8,6,14,12,6,8,2,20,6,8,0,0,6,4,2,2,0,0,0,18,0,2,0,2,24,0,0,10,12,0,8,4,2,2,0,8,0,8,0,0,8,2,0,6,0,0,2,10,0,4,2,2,0,12,0,0,0,0,0,12,0,8,2,6,0,"low"
"5103",1,107,"MA","interviewer",27,88.48,98.62,4.97,25.77,27,14.81,81.48,48.15,11.11,11.11,0,0,3.7,0,7.41,0,3.7,18.52,7.41,0,7.41,0,14.81,0,0,0,0,0,0,0,0,0,0,0,22.22,0,3.7,0,3.7,11.11,0,0,3.7,11.11,0,3.7,0,0,0,0,3.7,0,3.7,0,0,14.81,3.7,7.41,3.7,0,0,0,14.81,0,11.11,0,7.41,3.7,11.11,0,0,0,0,0,7.41,0,7.41,0,0,0,"low"
"5104",1,107,"MA","f5939d2d",27,17.96,64.46,4.97,25.77,13.5,18.52,88.89,55.56,14.81,11.11,0,3.7,0,3.7,3.7,3.7,3.7,7.41,3.7,0,18.52,7.41,7.41,0,0,0,0,3.7,0,0,0,0,0,0,18.52,0,3.7,0,7.41,14.81,0,0,7.41,11.11,0,11.11,0,0,0,0,7.41,0,7.41,0,0,18.52,7.41,3.7,7.41,0,0,0,7.41,7.41,11.11,0,3.7,7.41,7.41,0,0,0,0,0,18.52,0,14.81,3.7,7.41,0,"low"
"5105",1,107,"MA","interviewer",17,41.45,96.11,6.2,98.87,17,29.41,82.35,47.06,5.88,5.88,0,0,0,0,5.88,0,0,11.76,11.76,0,17.65,0,11.76,0,0,0,0,0,5.88,5.88,0,0,0,0,29.41,0,5.88,0,5.88,11.76,0,0,5.88,11.76,0,11.76,5.88,0,0,5.88,5.88,0,5.88,0,0,11.76,11.76,0,0,0,0,0,11.76,0,5.88,0,5.88,0,5.88,0,0,0,0,0,11.76,0,11.76,0,0,0,"low"
"5106",1,107,"MA","f5939d2d",36,53.02,99,4.97,2.09,12,11.11,91.67,50,16.67,13.89,0,2.78,2.78,8.33,0,2.78,5.56,11.11,8.33,5.56,5.56,0,8.33,2.78,0,2.78,2.78,5.56,2.78,0,2.78,0,0,0,19.44,0,2.78,0,11.11,2.78,0,0,0,0,2.78,0,0,0,0,0,2.78,0,2.78,0,0,8.33,5.56,0,0,2.78,0,11.11,5.56,0,19.44,2.78,8.33,8.33,5.56,0,0,0,0,0,13.89,0,8.33,2.78,2.78,0,"low"
"5107",1,107,"MA","interviewer",51,6.99,99,3.12,90.49,12.75,9.8,94.12,58.82,17.65,13.73,1.96,0,11.76,0,0,3.92,3.92,11.76,7.84,21.57,9.8,0,13.73,5.88,1.96,1.96,1.96,3.92,3.92,3.92,0,0,0,0,25.49,0,1.96,0,1.96,11.76,3.92,1.96,1.96,1.96,1.96,1.96,0,0,0,0,3.92,0,3.92,0,0,15.69,9.8,7.84,1.96,1.96,0,0,11.76,1.96,3.92,1.96,1.96,0,9.8,5.88,0,0,0,0,3.92,0,3.92,0,0,0,"low"
"5108",1,107,"MA","f5939d2d",57,72.14,97.28,19.27,25.77,28.5,5.26,85.96,45.61,8.77,7.02,3.51,1.75,1.75,0,0,1.75,3.51,14.04,1.75,1.75,17.54,0,5.26,1.75,1.75,1.75,17.54,0,0,0,0,0,0,0,19.3,0,1.75,0,1.75,1.75,0,1.75,0,0,0,0,0,0,0,0,5.26,0,5.26,0,0,19.3,14.04,12.28,3.51,0,0,0,5.26,3.51,12.28,0,8.77,3.51,14.04,10.53,0,0,0,0,3.51,0,3.51,0,0,0,"low"
"5109",1,107,"MA","interviewer",15,83.85,90.87,1,25.77,7.5,13.33,93.33,33.33,0,0,0,0,0,0,0,0,13.33,0,6.67,0,13.33,0,6.67,0,0,0,6.67,6.67,0,0,0,0,0,0,13.33,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,13.33,0,13.33,0,0,6.67,6.67,0,0,0,0,0,6.67,0,0,0,0,0,6.67,0,0,0,0,0,26.67,0,26.67,0,13.33,0,"low"
"5110",1,107,"MA","f5939d2d",4,92.84,99,1,25.77,4,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,50,25,0,0,"low"
"5111",1,107,"MA","interviewer",8,37.39,89.42,7.84,25.77,8,0,75,50,12.5,0,0,0,0,0,0,12.5,12.5,0,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,25,0,12.5,0,12.5,12.5,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,"low"
"5112",1,107,"MA","f5939d2d",30,12.41,99,3.37,25.77,30,10,90,56.67,13.33,10,0,3.33,0,0,6.67,3.33,6.67,3.33,10,6.67,13.33,3.33,10,0,0,0,3.33,0,0,0,0,0,0,0,26.67,0,3.33,0,3.33,0,0,0,0,0,0,0,0,0,0,0,3.33,0,3.33,0,0,20,10,13.33,3.33,0,0,0,16.67,3.33,10,0,6.67,3.33,16.67,3.33,3.33,0,0,0,6.67,0,6.67,0,0,0,"low"
"5113",1,107,"MA","interviewer",18,9.47,98.62,4.97,25.77,9,11.11,88.89,50,16.67,16.67,11.11,0,5.56,0,0,0,5.56,5.56,11.11,11.11,11.11,0,33.33,0,0,5.56,0,0,0,0,0,0,0,0,27.78,0,5.56,0,5.56,11.11,0,5.56,5.56,0,0,0,16.67,11.11,5.56,0,0,0,0,0,0,16.67,11.11,11.11,0,0,0,0,27.78,0,5.56,0,5.56,0,11.11,5.56,0,0,0,0,11.11,0,11.11,0,0,0,"low"
"5114",1,107,"MA","f5939d2d",5,99,99,1,25.77,5,20,60,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,0,0,"low"
"5115",1,107,"MA","interviewer",15,8.19,99,1,99,15,6.67,86.67,46.67,20,6.67,0,0,0,0,6.67,13.33,6.67,0,13.33,6.67,6.67,0,13.33,6.67,6.67,0,0,6.67,6.67,6.67,0,0,0,0,26.67,0,6.67,0,6.67,13.33,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,13.33,0,6.67,0,6.67,0,0,0,0,0,0,0,13.33,0,13.33,0,0,0,"low"
"5116",1,107,"MA","f5939d2d",10,77.33,99,1,99,3.33,0,90,10,10,10,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,10,10,0,0,0,0,30,0,10,0,10,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,60,0,40,20,20,0,"low"
"5117",1,107,"MA","interviewer",50,13.41,99,79.76,91.14,12.5,14,96,56,20,16,4,0,12,0,0,4,6,12,10,14,8,2,14,6,2,2,0,8,4,4,0,0,0,0,20,0,2,0,2,8,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,8,0,4,14,0,16,0,8,8,0,0,0,0,0,0,4,0,4,0,0,0,"low"
"5118",1,107,"MA","f5939d2d",78,46.3,26.07,98.01,73.64,8.67,15.38,87.18,51.28,20.51,17.95,16.67,1.28,0,0,0,2.56,7.69,7.69,8.97,1.28,6.41,0,19.23,1.28,0,1.28,0,3.85,5.13,3.85,1.28,0,0,0,8.97,0,1.28,0,1.28,5.13,2.56,0,0,2.56,0,0,0,0,0,0,3.85,1.28,2.56,0,0,7.69,2.56,0,1.28,3.85,0,1.28,16.67,2.56,14.1,3.85,5.13,5.13,5.13,0,0,0,0,0,2.56,0,2.56,0,0,0,"low"
"5119",1,107,"MA","interviewer",15,83.85,99,1,25.77,15,0,73.33,46.67,13.33,13.33,0,0,6.67,0,6.67,0,13.33,6.67,6.67,0,6.67,0,13.33,6.67,6.67,0,0,6.67,0,0,0,0,0,0,33.33,0,6.67,0,6.67,0,0,0,0,0,0,0,6.67,0,6.67,0,0,0,0,0,0,6.67,6.67,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,13.33,0,13.33,0,0,0,"low"
"5120",1,107,"MA","f5939d2d",5,92.84,99,1,25.77,5,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,80,0,40,0,"low"
"5121",1,107,"MA","interviewer",34,58.07,88.03,28.81,25.77,17,17.65,91.18,55.88,8.82,8.82,0,0,2.94,0,5.88,0,5.88,17.65,11.76,5.88,11.76,2.94,11.76,5.88,5.88,2.94,0,8.82,0,0,0,0,0,0,20.59,0,2.94,0,2.94,20.59,0,2.94,0,11.76,0,8.82,0,0,0,0,0,0,0,0,0,5.88,5.88,2.94,0,0,0,0,11.76,0,8.82,0,8.82,0,8.82,2.94,0,0,0,0,5.88,0,5.88,0,0,0,"low"
"5122",1,107,"MA","f5939d2d",26,3.37,93.79,17.46,25.77,13,7.69,96.15,57.69,23.08,15.38,3.85,3.85,3.85,0,3.85,7.69,3.85,3.85,15.38,7.69,3.85,3.85,23.08,0,0,0,0,3.85,0,0,0,0,0,0,26.92,0,3.85,0,3.85,26.92,0,3.85,3.85,7.69,0,11.54,3.85,0,3.85,0,3.85,0,3.85,0,0,7.69,7.69,0,0,0,0,0,23.08,0,3.85,0,3.85,0,0,0,0,0,0,0,15.38,0,7.69,7.69,0,0,"low"
"5123",1,107,"MA","interviewer",35,59.47,80.42,5.55,78.19,35,11.43,91.43,54.29,11.43,2.86,0,0,2.86,0,0,8.57,11.43,8.57,8.57,8.57,8.57,0,11.43,5.71,5.71,0,0,8.57,2.86,2.86,0,0,0,0,17.14,0,2.86,0,2.86,11.43,0,0,0,5.71,0,11.43,0,0,0,0,0,0,0,0,0,22.86,11.43,5.71,11.43,0,0,0,11.43,0,0,0,0,0,14.29,8.57,0,0,0,0,5.71,0,5.71,0,0,0,"low"
"5124",1,107,"MA","f5939d2d",9,17.96,99,1,25.77,4.5,11.11,77.78,33.33,11.11,11.11,0,11.11,0,0,0,0,0,0,11.11,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,33.33,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,22.22,0,11.11,0,0,0,11.11,0,0,0,0,0,11.11,0,0,0,0,0,33.33,0,22.22,11.11,0,0,"low"
"5125",1,107,"MA","interviewer",11,1,99,1,25.77,11,9.09,81.82,45.45,9.09,9.09,0,0,9.09,0,0,0,0,0,18.18,18.18,9.09,0,18.18,0,0,9.09,0,9.09,0,0,0,0,0,0,27.27,0,9.09,0,9.09,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,9.09,0,9.09,0,0,0,18.18,0,0,0,0,0,9.09,0,0,0,0,0,18.18,0,18.18,0,0,0,"low"
"5126",1,107,"MA","f5939d2d",52,9.98,99,74.76,25.77,26,7.69,98.08,67.31,25,15.38,0,7.69,0,7.69,0,9.62,1.92,15.38,9.62,9.62,11.54,0,13.46,1.92,3.85,0,5.77,1.92,0,0,0,0,0,0,25,0,1.92,7.69,1.92,11.54,0,0,3.85,3.85,1.92,7.69,0,0,0,0,0,0,0,0,0,13.46,11.54,0,1.92,0,0,0,11.54,1.92,28.85,3.85,11.54,13.46,1.92,0,0,0,0,0,5.77,0,3.85,1.92,0,0,"low"
"5127",1,107,"MA","interviewer",22,92.84,99,2.4,25.77,22,4.55,77.27,36.36,4.55,0,0,0,0,0,0,4.55,9.09,13.64,9.09,4.55,4.55,0,13.64,0,0,9.09,0,0,0,0,0,0,0,0,27.27,0,13.64,0,13.64,4.55,0,4.55,0,0,0,0,4.55,0,0,4.55,4.55,4.55,0,0,0,22.73,13.64,0,4.55,4.55,0,0,13.64,0,9.09,0,9.09,0,4.55,0,0,0,0,0,27.27,0,27.27,0,0,0,"low"
